scenario_group,scenario_name,eta_dis,row_shape_profile,case_id,ieff_slice,slice_order,h,b,t1,t2,i_single,i_sep,i_mono,length,slenderness,mu,q_b0,bolt_rows,axial_ratio,k_stick,peak_base_reaction,total_loop_energy,total_row_dissipation,final_min_q_b,final_mean_q_b,final_min_q_b_over_q_b0,rows_relaxed,composite_factor_final,max_abs_row_slip,slip_index,local_buckling_index,global_instability_index,energy_index,weak_state_label,n_newton_iterations_total,n_newton_failures,converged
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-062,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.35,1.0,3,0.1,0.35,88914.48655164242,38273557.34420334,2.5993387111129236,0.7695682073656456,0.8463788049104304,0.7695682073656456,2,0.3333333333333333,1.705766050248925,1.705766050248925,0.0,0.0673076923076923,3.211917233485444,slip_dominated,365,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-063,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.55,1.3,3,0.1,0.35,95265.52130544186,52281930.27429706,0.0,1.3,1.3,1.0,0,1.0,1.705766050248925,0.8349903742477254,0.0,0.0673076923076923,4.095000000000288,mixed_slip_stability,361,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-064,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.2,0.7,5,0.1,0.35,88914.48655164242,23133036.080064908,3.8176957500102375,0.5293301542280733,0.564624264372109,0.7561859346115333,5,0.0,1.4101615497394744,3.525403874348686,0.0,0.0673076923076923,1.9413245698640094,slip_dominated,382,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-065,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.35,1.0,5,0.1,0.35,88914.48655164242,39144127.82012917,2.4305699089517305,0.861431051460469,0.9138118354720974,0.861431051460469,4,1.0,1.4101615497394744,1.4101615497394744,0.0,0.0673076923076923,3.2849755146753243,slip_dominated,367,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-066,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.55,1.3,5,0.1,0.35,95265.52130544186,52281930.27429706,0.0,1.3,1.3,1.0,0,1.0,1.4101615497394744,0.6902888705018405,0.0,0.0673076923076923,4.095000000000288,mixed_slip_stability,361,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-067,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4200.0,55.0,0.2,0.7,3,0.25,0.35,61440.486506432295,29430888.49136461,4.11251569152164,0.48874999,0.5234916919830827,0.6982142714285715,3,0.0,2.1382909063081197,5.3457272657703,0.34023758757234224,0.2644230769230769,2.851277228237869,slip_dominated,379,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-068,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4200.0,55.0,0.35,1.0,3,0.25,0.35,61440.486506432295,16075521.596214168,4.717489731416602,0.5926425051896566,0.7211958536743738,0.5926425051896566,3,0.3333333333333333,2.1382909063081197,2.1382909063081197,0.34023758757234224,0.2644230769230769,1.5574034971040827,slip_dominated,371,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-069,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4200.0,55.0,0.55,1.3,3,0.25,0.35,43096.30306357145,3893654.6072306363,1.1807154922472036,1.1953293826978066,1.2302195884652045,0.9194841405367743,2,1.0,2.1382909063081197,1.0467158282627158,0.34023758757234224,0.2644230769230769,0.5377843079728265,slip_dominated,364,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-070,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4200.0,55.0,0.2,0.7,5,0.25,0.35,61440.486506432295,27375388.32404016,5.417539279846385,0.48874999,0.5183313965132171,0.6982142714285715,5,0.0,1.7677310542047961,4.419327635511991,0.2525584930582636,0.2644230769230769,2.652139481463729,slip_dominated,387,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-071,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4200.0,55.0,0.35,1.0,5,0.25,0.35,61440.486506432295,14163265.933381194,4.866048920328554,0.7484120438944349,0.8274495938580186,0.7484120438944349,5,0.6,1.7677310542047961,1.7677310542047961,0.2525584930582636,0.2644230769230769,1.372143339987033,slip_dominated,371,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-072,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4200.0,55.0,0.55,1.3,5,0.25,0.35,0.08610725402832031,59.23835789745674,0.0,1.3,1.3,1.0,0,1.0,1.7677310542047961,0.8653228936666834,0.2525584930582636,0.2644230769230769,4.095000789169,mixed_slip_stability,361,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-073,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4904.543348217595,75.0,0.2,0.7,3,0.4,0.35,95321.50030450523,65632573.04338348,5.041569446670435,0.48874999,0.5129975194320754,0.6982142714285715,3,0.0,2.496985819306586,6.242464548266466,1.0683949255377825,0.5769230769230769,3.509699975185518,local_buckling_softening,379,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-074,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4904.543348217595,75.0,0.35,1.0,3,0.4,0.35,95321.50030450523,55387365.37788851,6.460657562948071,0.48874999,0.6313537986390771,0.48874999,3,0.3333333333333333,2.496985819306586,2.496985819306586,1.0683949255377825,0.5769230769230769,2.961837786915221,local_buckling_softening,371,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-075,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4904.543348217595,75.0,0.55,1.3,3,0.4,0.35,78851.13135918975,44006935.56650764,3.916960211484194,0.9527608505382922,1.0685072336921948,0.7328929619525324,2,1.0,2.496985819306586,1.2223007507095176,1.0683949255377825,0.5769230769230769,2.844818933758948,local_buckling_softening,364,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-076,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4904.543348217595,75.0,0.2,0.7,5,0.4,0.35,95321.50030450523,64416282.43697885,6.784624585958852,0.48874999,0.5032985076592452,0.6982142714285715,5,0.0,2.064265138889955,5.160662847224888,0.933079369661479,0.5769230769230769,3.444658869631192,local_buckling_softening,389,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-077,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4904.543348217595,75.0,0.35,1.0,5,0.4,0.35,95321.50030450523,52769818.72220585,7.487233217384377,0.6265605164614511,0.734502230928624,0.6265605164614511,5,0.2,2.064265138889955,2.064265138889955,0.933079369661479,0.5769230769230769,2.821864554014176,local_buckling_softening,374,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-078,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,4904.543348217595,75.0,0.55,1.3,5,0.4,0.35,71959.5314053297,38113162.71001005,0.48671905431382834,1.2568522779600306,1.2827409111840122,0.9668094445846389,2,1.0,2.064265138889955,1.0104794386174603,0.933079369661479,0.5769230769230769,2.6997782463739943,local_buckling_softening,364,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-079,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,5519.881421651276,95.0,0.2,0.7,3,0.55,0.35,122918.22452633083,99500789.05377705,5.9172902027084255,0.48874999,0.503722515023547,0.6982142714285715,3,0.0,2.8102648209085856,7.025662052271465,2.0175494322242518,1.0048076923076925,3.666236751622648,global_instability_sensitive,380,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-080,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,5519.881421651276,95.0,0.35,1.0,3,0.55,0.35,122918.22452633083,87777306.39459689,7.6672522728044115,0.48874999,0.6169011472852978,0.48874999,3,0.3333333333333333,2.8102648209085856,2.8102648209085856,2.0175494322242518,1.0048076923076925,3.234269694970794,global_instability_sensitive,371,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-081,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,5519.881421651276,95.0,0.55,1.3,3,0.55,0.35,101284.49619448185,74556511.08483478,6.303204791088303,0.741219886757256,0.9274799245048374,0.5701691436594277,2,0.3333333333333333,2.8102648209085856,1.3756541081370697,2.0175494322242518,1.0048076923076925,3.3339022713661235,global_instability_sensitive,365,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-082,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,5519.881421651276,95.0,0.2,0.7,5,0.55,0.35,122918.22452633083,98664956.59609374,8.017739195353935,0.48874999,0.4977335050141282,0.6982142714285715,5,0.0,2.323253762995495,5.808134407488738,1.820139656284347,1.0048076923076925,3.635439411182449,global_instability_sensitive,390,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-083,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,5519.881421651276,95.0,0.35,1.0,5,0.55,0.35,122918.22452633083,86317431.69517107,10.01421369314172,0.528074827928573,0.6448953415315181,0.528074827928573,5,0.2,2.323253762995495,2.323253762995495,1.820139656284347,1.0048076923076925,3.1804787016862455,global_instability_sensitive,377,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-084,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,5519.881421651276,95.0,0.55,1.3,5,0.55,0.35,97223.09262001514,70698112.52133314,2.812635304634189,1.0506594302225303,1.2002637720890121,0.8081995617096387,2,1.0,2.323253762995495,1.1372570867810115,1.820139656284347,1.0048076923076925,3.293431598625381,global_instability_sensitive,364,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-085,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,6073.189966042258,115.0,0.2,0.7,3,0.7,0.35,167092.72020427138,145311399.54953462,6.653498728864417,0.48874999,0.49476222775255735,0.6982142714285715,3,0.0,3.091963542064257,7.729908855160643,3.306309679835236,1.5480769230769231,3.579853871725477,global_instability_sensitive,381,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-086,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,6073.189966042258,115.0,0.35,1.0,3,0.7,0.35,167092.72020427138,126732040.31609264,9.097956569067462,0.48874999,0.6004771515289417,0.48874999,3,0.3333333333333333,3.091963542064257,3.091963542064257,3.306309679835236,1.5480769230769231,3.1221376065721507,global_instability_sensitive,372,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-087,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,6073.189966042258,115.0,0.55,1.3,3,0.7,0.35,119493.547480762,101555488.17381434,8.278925047858076,0.5660719698793736,0.810714646586249,0.43543997683028735,2,0.3333333333333333,3.091963542064257,1.5135485870244612,3.306309679835236,1.5480769230769231,3.498501677510805,global_instability_sensitive,365,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-088,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,6073.189966042258,115.0,0.2,0.7,5,0.7,0.35,167092.72020427138,145255675.43531924,9.101244310210582,0.48874999,0.49235733265153436,0.6982142714285715,5,0.0,2.5561348812042546,6.390337203010637,3.024588485827323,1.5480769230769231,3.578481066930803,global_instability_sensitive,389,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-089,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,6073.189966042258,115.0,0.35,1.0,5,0.7,0.35,167092.72020427138,125711947.49959143,12.018991773530757,0.48874999,0.5885302581266286,0.48874999,5,0.2,2.5561348812042546,2.5561348812042546,3.024588485827323,1.5480769230769231,3.0970068650749814,global_instability_sensitive,377,0,True
eta_envelope,eta_ds1_ci_lo,0.17730032,outer_amplified,W5-090,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,6073.189966042258,115.0,0.55,1.3,5,0.7,0.35,130758.16242577136,100731681.52428466,6.189871663929075,0.891879380731499,1.0805067546452884,0.686061062101153,4,1.0,2.5561348812042546,1.2512548369531313,3.024588485827323,1.5480769230769231,3.1711765247375987,global_instability_sensitive,367,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-001,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,1914.5376845219175,35.0,0.2,0.7,3,0.1,0.35,29895.871684849262,5738126.257660331,1.0816258557608132,0.5433065192933692,0.5886826759500358,0.7761521704190988,3,0.3333333333333333,0.9747234572851003,2.436808643212751,0.0,0.0673076923076923,2.5063110486875337,slip_dominated,371,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-002,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,1914.5376845219175,35.0,0.35,1.0,3,0.1,0.35,32031.291090786457,10045053.653104747,0.0,1.0,1.0,1.0,0,1.0,0.9747234572851003,0.9747234572851003,0.0,0.0673076923076923,4.095000000007781,mixed_slip_stability,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-003,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,1914.5376845219175,35.0,0.55,1.3,3,0.1,0.35,32031.291090786457,10045053.653104747,0.0,1.3,1.3,1.0,0,1.0,0.9747234572851003,0.4771373567129861,0.0,0.0673076923076923,4.095000000007781,stiff_composite_like,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-004,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,1914.5376845219175,35.0,0.2,0.7,5,0.1,0.35,29895.871684849262,6189193.074403132,1.1359756573148683,0.5984653506897337,0.6298535054327582,0.854950500985334,5,0.6,0.8058065998511282,2.014516499627821,0.0,0.0673076923076923,2.7033289767942175,slip_dominated,374,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-005,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,1914.5376845219175,35.0,0.35,1.0,5,0.1,0.35,32031.291090786457,10045053.653104747,0.0,1.0,1.0,1.0,0,1.0,0.8058065998511282,0.8058065998511282,0.0,0.0673076923076923,4.095000000007781,mixed_slip_stability,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-006,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,1914.5376845219175,35.0,0.55,1.3,5,0.1,0.35,32031.291090786457,10045053.653104747,0.0,1.3,1.3,1.0,0,1.0,0.8058065998511282,0.39445078314390886,0.0,0.0673076923076923,4.095000000007781,stiff_composite_like,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-007,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2400.0,55.0,0.2,0.7,3,0.25,0.35,20786.0615734905,4256015.930103952,1.640533503821865,0.48874999,0.5437086127011698,0.6982142714285715,3,0.3333333333333333,1.2218805178903542,3.054701294725886,0.34023758757234224,0.2644230769230769,2.132847490861707,slip_dominated,371,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-008,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2400.0,55.0,0.35,1.0,3,0.25,0.35,14586.41392479837,1571450.588952756,0.9527488083428118,0.8529194074758226,0.9019462716505484,0.8529194074758226,2,1.0,1.2218805178903542,1.2218805178903542,0.34023758757234224,0.2644230769230769,1.122227646401043,slip_dominated,364,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-009,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2400.0,55.0,0.55,1.3,3,0.25,0.35,0.02895200252532959,11.381606841310859,0.0,1.3,1.3,1.0,0,1.0,1.2218805178903542,0.5981233304358377,0.34023758757234224,0.2644230769230769,4.094998419997493,stiff_composite_like,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-010,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2400.0,55.0,0.2,0.7,5,0.25,0.35,20786.0615734905,3911067.45573741,2.018113566495471,0.5319133552809986,0.5753814913051318,0.759876221829998,5,0.2,1.0101320309741693,2.5253300774354233,0.2525584930582636,0.2644230769230769,1.9599810119499887,slip_dominated,377,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-011,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2400.0,55.0,0.35,1.0,5,0.25,0.35,10927.347875788808,339194.5179190872,0.11716390190830914,0.9819128232287243,0.9927651292914896,0.9819128232287243,2,1.0,1.0101320309741693,1.0101320309741693,0.2525584930582636,0.2644230769230769,0.32334252267673597,slip_dominated,364,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-012,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2400.0,55.0,0.55,1.3,5,0.25,0.35,0.02895200252532959,11.381606841310859,0.0,1.3,1.3,1.0,0,1.0,1.0101320309741693,0.49447022495239046,0.2525584930582636,0.2644230769230769,4.094998419997493,stiff_composite_like,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-013,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2802.5961989814828,75.0,0.2,0.7,3,0.4,0.35,32180.807831443846,11278776.553212732,2.077176748785765,0.48874999,0.5365628022188286,0.6982142714285715,3,0.3333333333333333,1.4268490396037634,3.5671225990094086,1.0683949255377825,0.5769230769230769,3.126399919696941,local_buckling_softening,372,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-014,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2802.5961989814828,75.0,0.35,1.0,3,0.4,0.35,26590.00640193373,8766214.659975475,1.5509774595092942,0.7605678624431399,0.8403785749620933,0.7605678624431399,2,1.0,1.4268490396037634,1.4268490396037634,1.0683949255377825,0.5769230769230769,2.9408517986818783,local_buckling_softening,364,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-015,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2802.5961989814828,75.0,0.55,1.3,3,0.4,0.35,15244.790852233768,6998353.8365034005,0.0,1.3,1.3,1.0,0,1.0,1.4268490396037634,0.6984575718340099,1.0683949255377825,0.5769230769230769,4.095000000010363,local_buckling_softening,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-016,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2802.5961989814828,75.0,0.2,0.7,5,0.4,0.35,32180.807831443846,11051090.241249908,2.6944288521303266,0.48874999,0.5347724073083534,0.6982142714285715,5,0.2,1.1795800793656883,2.948950198414221,0.933079369661479,0.5769230769230769,3.063286827237112,local_buckling_softening,376,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-017,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2802.5961989814828,75.0,0.35,1.0,5,0.4,0.35,28716.7390037477,8191095.126297462,0.9193876930212158,0.8761353908632646,0.9432278117947153,0.8761353908632646,4,1.0,1.1795800793656883,1.1795800793656883,0.933079369661479,0.5769230769230769,2.5444055168371857,local_buckling_softening,367,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-018,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2802.5961989814828,75.0,0.55,1.3,5,0.4,0.35,15244.790852233768,6998353.8365034005,0.0,1.3,1.3,1.0,0,1.0,1.1795800793656883,0.5774168220671201,0.933079369661479,0.5769230769230769,4.095000000010363,local_buckling_softening,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-019,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.2,0.7,3,0.55,0.35,41552.47180844471,17712861.766147505,2.5499030116775256,0.48874999,0.5264360335013644,0.6982142714285715,3,0.0,1.6058656119477632,4.014664029869408,2.0175494322242518,1.0048076923076925,3.378626459497423,global_instability_sensitive,379,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-020,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.35,1.0,3,0.55,0.35,34173.29647573829,14505313.441385267,2.240412723248735,0.6541362970505403,0.7694241980336937,0.6541362970505403,2,0.3333333333333333,1.6058656119477632,1.6058656119477632,2.0175494322242518,1.0048076923076925,3.3642522572365867,global_instability_sensitive,365,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-021,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.55,1.3,3,0.55,0.35,24369.65270857513,12590846.727097608,0.0,1.3,1.3,1.0,0,1.0,1.6058656119477632,0.7860880617926113,2.0175494322242518,1.0048076923076925,4.0950000000019715,global_instability_sensitive,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-022,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.2,0.7,5,0.55,0.35,41552.47180844471,17495701.62314315,3.3129494875385883,0.48874999,0.5141097004868513,0.6982142714285715,5,0.0,1.3275735788545686,3.3189339471364216,1.820139656284347,1.0048076923076925,3.3372044117905415,global_instability_sensitive,381,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-023,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.35,1.0,5,0.55,0.35,36500.32113479823,14352586.920735946,1.843546900560507,0.8017650052659798,0.8861609825774825,0.8017650052659798,4,1.0,1.3275735788545686,1.3275735788545686,1.820139656284347,1.0048076923076925,3.1166053316279037,global_instability_sensitive,367,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-024,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.55,1.3,5,0.55,0.35,24369.65270857513,12590846.727097608,0.0,1.3,1.3,1.0,0,1.0,1.3275735788545686,0.6498611924462923,1.820139656284347,1.0048076923076925,4.0950000000019715,global_instability_sensitive,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-025,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.2,0.7,3,0.7,0.35,57101.57601100579,25918236.268308587,3.003288328612359,0.48874999,0.5170221741187093,0.6982142714285715,3,0.0,1.7668363097510043,4.417090774377511,3.306309679835236,1.5480769230769231,3.2697800601015268,global_instability_sensitive,379,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-026,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.35,1.0,3,0.7,0.35,40423.62996726483,19662654.49897145,2.836217024126851,0.5621590110815025,0.7081060073876683,0.5621590110815025,2,0.3333333333333333,1.7668363097510043,1.7668363097510043,3.306309679835236,1.5480769230769231,3.5040317275091444,global_instability_sensitive,365,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-027,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.55,1.3,3,0.7,0.35,30644.155556239188,17419688.024733778,0.0,1.3,1.3,1.0,0,1.0,1.7668363097510043,0.8648849068711209,3.306309679835236,1.5480769230769231,4.095000000000827,global_instability_sensitive,361,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-028,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.2,0.7,5,0.7,0.35,57101.57601100579,25770603.042724095,3.8779456370711864,0.48874999,0.5057133004712255,0.6982142714285715,5,0.0,1.4606485035452887,3.651621258863222,3.024588485827323,1.5480769230769231,3.2511550204874347,global_instability_sensitive,382,0,True
eta_envelope,eta_ds1_fit,0.30874999,outer_amplified,W5-029,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.35,1.0,5,0.7,0.35,44160.34616021812,19919402.621936746,2.6832042954776316,0.7359177446089681,0.834312140120665,0.7359177446089681,4,1.0,1.4606485035452887,1.4606485035452887,3.024588485827323,1.5480769230769231,3.249413888525498,global_instability_sensitive,367,0,True
